"id","heroId_1","heroId_2","teammatePickTimes","teammatePickRate","teammateWinTimes","teammateWinRate","opponentPickTimes","opponentPickRate","opponentWinTimes","opponentWinRate","adaptation","score","updateTime"
"1458","133","111","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1459","133","564","0","0","43","0","0","0","44","0","0","0","16/8/2024 04:49:56"
"1460","133","537","0","0","61","0","0","0","68","0","0","0","16/8/2024 04:49:56"
"1461","133","197","0","0","78","0","0","0","88","0","0","0","16/8/2024 04:49:56"
"1462","133","502","0","0","143","0","0","0","138","0","0","0","16/8/2024 04:49:56"
"1463","133","154","0","0","120","0","0","0","108","0","0","0","16/8/2024 04:49:56"
"1464","133","139","0","0","177","0","0","0","160","0","0","0","16/8/2024 04:49:56"
"1465","133","505","0","0","30","0","0","0","118","0","0","0","16/8/2024 04:49:56"
"1466","133","176","0","0","111","0","0","0","127","0","0","0","16/8/2024 04:49:56"
"1467","133","548","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1468","133","521","0","0","110","0","0","0","168","0","0","0","16/8/2024 04:49:56"
"1469","133","534","0","0","57","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1470","133","510","0","0","107","0","0","0","82","0","0","0","16/8/2024 04:49:56"
"1471","133","132","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1472","133","194","0","0","69","0","0","0","81","0","0","0","16/8/2024 04:49:56"
"1473","133","108","0","0","75","0","0","0","108","0","0","0","16/8/2024 04:49:56"
"1474","133","174","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1475","133","528","0","0","28","0","0","0","23","0","0","0","16/8/2024 04:49:56"
"1476","133","113","0","0","27","0","0","0","52","0","0","0","16/8/2024 04:49:56"
"1477","133","511","0","0","22","0","0","0","23","0","0","0","16/8/2024 04:49:56"
"1478","133","112","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1479","133","152","0","0","59","0","0","0","70","0","0","0","16/8/2024 04:49:56"
"1480","133","134","0","0","27","0","0","0","27","0","0","0","16/8/2024 04:49:56"
"1481","133","146","0","0","27","0","0","0","32","0","0","0","16/8/2024 04:49:56"
"1482","133","312","0","0","69","0","0","0","71","0","0","0","16/8/2024 04:49:56"
"1483","133","563","0","0","22","0","0","0","21","0","0","0","16/8/2024 04:49:56"
"1484","133","114","0","0","24","0","0","0","38","0","0","0","16/8/2024 04:49:56"
"1485","133","523","0","0","122","0","0","0","142","0","0","0","16/8/2024 04:49:56"
"1486","133","149","0","0","136","0","0","0","148","0","0","0","16/8/2024 04:49:56"
"1487","133","513","0","0","55","0","0","0","53","0","0","0","16/8/2024 04:49:56"
"1488","133","195","0","0","46","0","0","0","43","0","0","0","16/8/2024 04:49:56"
"1489","133","503","0","0","51","0","0","0","58","0","0","0","16/8/2024 04:49:56"
"1490","133","140","0","0","55","0","0","0","44","0","0","0","16/8/2024 04:49:56"
"1491","133","184","0","0","70","0","0","0","56","0","0","0","16/8/2024 04:49:56"
"1492","133","120","0","0","71","0","0","0","79","0","0","0","16/8/2024 04:49:56"
"1493","133","169","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1494","133","130","0","0","104","0","0","0","132","0","0","0","16/8/2024 04:49:56"
"1495","133","123","0","0","42","0","0","0","48","0","0","0","16/8/2024 04:49:56"
"1496","133","153","0","0","75","0","0","0","82","0","0","0","16/8/2024 04:49:56"
"1497","133","106","0","0","88","0","0","0","87","0","0","0","16/8/2024 04:49:56"
"1498","133","183","0","0","28","0","0","0","28","0","0","0","16/8/2024 04:49:56"
"1499","133","515","0","0","109","0","0","0","107","0","0","0","16/8/2024 04:49:56"
"1500","133","141","0","0","29","0","0","0","38","0","0","0","16/8/2024 04:49:56"
"1501","133","136","0","0","36","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1502","133","507","0","0","38","0","0","0","36","0","0","0","16/8/2024 04:49:56"
"1503","133","131","0","0","34","0","0","0","25","0","0","0","16/8/2024 04:49:56"
"1504","133","150","0","0","25","0","0","0","29","0","0","0","16/8/2024 04:49:56"
"1505","133","137","0","0","29","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1506","133","173","0","0","3","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1507","133","167","0","0","25","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1508","133","508","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1509","133","162","0","0","18","0","0","0","20","0","0","0","16/8/2024 04:49:56"
"1510","133","121","0","0","34","0","0","0","40","0","0","0","16/8/2024 04:49:56"
"1511","133","190","0","0","44","0","0","0","43","0","0","0","16/8/2024 04:49:56"
"1512","133","168","0","0","23","0","0","0","12","0","0","0","16/8/2024 04:49:56"
"1513","133","525","0","0","41","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1514","133","189","0","0","27","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1515","133","533","0","0","62","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1516","133","509","0","0","10","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1517","133","506","0","0","32","0","0","0","38","0","0","0","16/8/2024 04:49:56"
"1518","133","116","0","0","9","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1519","133","142","0","0","17","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1520","133","524","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1521","133","192","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1522","133","175","0","0","29","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1523","133","156","0","0","11","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1524","133","105","0","0","47","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1525","133","538","0","0","26","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1526","133","177","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1527","133","527","0","0","33","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1528","133","125","0","0","76","0","0","0","62","0","0","0","16/8/2024 04:49:56"
"1529","133","501","0","0","36","0","0","0","52","0","0","0","16/8/2024 04:49:56"
"1530","133","187","0","0","24","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1531","133","198","0","0","14","0","0","0","14","0","0","0","16/8/2024 04:49:56"
"1532","133","522","0","0","20","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1533","133","504","0","0","17","0","0","0","10","0","0","0","16/8/2024 04:49:56"
"1534","133","536","0","0","20","0","0","0","18","0","0","0","16/8/2024 04:49:56"
"1535","133","179","0","0","35","0","0","0","31","0","0","0","16/8/2024 04:49:56"
"1536","133","128","0","0","17","0","0","0","14","0","0","0","16/8/2024 04:49:56"
"1537","133","193","0","0","15","0","0","0","18","0","0","0","16/8/2024 04:49:56"
"1538","133","196","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1539","133","544","0","0","15","0","0","0","19","0","0","0","16/8/2024 04:49:56"
"1540","133","126","0","0","32","0","0","0","49","0","0","0","16/8/2024 04:49:56"
"1541","133","180","0","0","67","0","0","0","84","0","0","0","16/8/2024 04:49:56"
"1542","133","155","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1543","133","166","0","0","4","0","0","0","14","0","0","0","16/8/2024 04:49:56"
"1544","133","144","0","0","9","0","0","0","9","0","0","0","16/8/2024 04:49:56"
"1545","133","545","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1546","133","170","0","0","4","0","0","0","3","0","0","0","16/8/2024 04:49:56"
"1547","133","117","0","0","6","0","0","0","2","0","0","0","16/8/2024 04:49:56"
"1548","133","178","0","0","7","0","0","0","4","0","0","0","16/8/2024 04:49:56"
"1549","133","135","0","0","59","0","0","0","60","0","0","0","16/8/2024 04:49:56"
"1550","133","529","0","0","5","0","0","0","6","0","0","0","16/8/2024 04:49:56"
"1551","133","124","0","0","15","0","0","0","12","0","0","0","16/8/2024 04:49:56"
"1552","133","115","0","0","19","0","0","0","13","0","0","0","16/8/2024 04:49:56"
"1553","133","129","0","0","31","0","0","0","35","0","0","0","16/8/2024 04:49:56"
"1554","133","110","0","0","8","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1555","133","107","0","0","8","0","0","0","6","0","0","0","16/8/2024 04:49:56"
"1556","133","182","0","0","68","0","0","0","51","0","0","0","16/8/2024 04:49:56"
"1557","133","540","0","0","2","0","0","0","9","0","0","0","16/8/2024 04:49:56"
"1558","133","109","0","0","4","0","0","0","1","0","0","0","16/8/2024 04:49:56"
"1559","133","148","0","0","45","0","0","0","68","0","0","0","16/8/2024 04:49:56"
"1560","133","119","0","0","7","0","0","0","10","0","0","0","16/8/2024 04:49:56"
"1561","133","163","0","0","33","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1562","171","111","0","0","252","0","0","0","319","0","0","0","16/8/2024 04:49:56"
"1563","171","564","0","0","78","0","0","0","77","0","0","0","16/8/2024 04:49:56"
"1564","171","537","0","0","106","0","0","0","92","0","0","0","16/8/2024 04:49:56"
"1565","171","197","0","0","138","0","0","0","152","0","0","0","16/8/2024 04:49:56"
"1566","171","502","0","0","209","0","0","0","198","0","0","0","16/8/2024 04:49:56"
"1567","171","154","0","0","204","0","0","0","167","0","0","0","16/8/2024 04:49:56"
"1568","171","139","0","0","208","0","0","0","245","0","0","0","16/8/2024 04:49:56"
"1569","171","505","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1570","171","176","0","0","125","0","0","0","224","0","0","0","16/8/2024 04:49:56"
"1571","171","548","0","0","141","0","0","0","147","0","0","0","16/8/2024 04:49:56"
"1572","171","521","0","0","160","0","0","0","172","0","0","0","16/8/2024 04:49:56"
"1573","171","534","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1574","171","510","0","0","131","0","0","0","132","0","0","0","16/8/2024 04:49:56"
"1575","171","132","0","0","131","0","0","0","201","0","0","0","16/8/2024 04:49:56"
"1576","171","194","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1577","171","108","0","0","34","0","0","0","148","0","0","0","16/8/2024 04:49:56"
"1578","171","174","0","0","65","0","0","0","70","0","0","0","16/8/2024 04:49:56"
"1579","171","528","0","0","35","0","0","0","41","0","0","0","16/8/2024 04:49:56"
"1580","171","113","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1581","171","511","0","0","31","0","0","0","56","0","0","0","16/8/2024 04:49:56"
"1582","171","112","0","0","72","0","0","0","70","0","0","0","16/8/2024 04:49:56"
"1583","171","152","0","0","85","0","0","0","97","0","0","0","16/8/2024 04:49:56"
"1584","171","134","0","0","43","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1585","171","146","0","0","53","0","0","0","48","0","0","0","16/8/2024 04:49:56"
"1586","171","312","0","0","122","0","0","0","100","0","0","0","16/8/2024 04:49:56"
"1587","171","563","0","0","30","0","0","0","28","0","0","0","16/8/2024 04:49:56"
"1588","171","114","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1589","171","523","0","0","149","0","0","0","144","0","0","0","16/8/2024 04:49:56"
"1590","171","149","0","0","131","0","0","0","204","0","0","0","16/8/2024 04:49:56"
"1591","171","513","0","0","83","0","0","0","69","0","0","0","16/8/2024 04:49:56"
"1592","171","195","0","0","51","0","0","0","49","0","0","0","16/8/2024 04:49:56"
"1593","171","503","0","0","66","0","0","0","68","0","0","0","16/8/2024 04:49:56"
"1594","171","140","0","0","72","0","0","0","55","0","0","0","16/8/2024 04:49:56"
"1595","171","184","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1596","171","120","0","0","96","0","0","0","120","0","0","0","16/8/2024 04:49:56"
"1597","171","169","0","0","78","0","0","0","60","0","0","0","16/8/2024 04:49:56"
"1598","171","130","0","0","170","0","0","0","176","0","0","0","16/8/2024 04:49:56"
"1599","171","123","0","0","51","0","0","0","58","0","0","0","16/8/2024 04:49:56"
"1600","171","153","0","0","101","0","0","0","118","0","0","0","16/8/2024 04:49:56"
"1601","171","106","0","0","140","0","0","0","111","0","0","0","16/8/2024 04:49:56"
"1602","171","183","0","0","51","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1603","171","515","0","0","163","0","0","0","172","0","0","0","16/8/2024 04:49:56"
"1604","171","141","0","0","47","0","0","0","46","0","0","0","16/8/2024 04:49:56"
"1605","171","136","0","0","41","0","0","0","47","0","0","0","16/8/2024 04:49:56"
"1606","171","507","0","0","54","0","0","0","48","0","0","0","16/8/2024 04:49:56"
"1607","171","131","0","0","49","0","0","0","37","0","0","0","16/8/2024 04:49:56"
"1608","171","150","0","0","51","0","0","0","42","0","0","0","16/8/2024 04:49:56"
"1609","171","137","0","0","48","0","0","0","45","0","0","0","16/8/2024 04:49:56"
"1610","171","173","0","0","18","0","0","0","18","0","0","0","16/8/2024 04:49:56"
"1611","171","167","0","0","53","0","0","0","38","0","0","0","16/8/2024 04:49:56"
"1612","171","508","0","0","39","0","0","0","41","0","0","0","16/8/2024 04:49:56"
"1613","171","162","0","0","19","0","0","0","27","0","0","0","16/8/2024 04:49:56"
"1614","171","121","0","0","75","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1615","171","190","0","0","67","0","0","0","71","0","0","0","16/8/2024 04:49:56"
"1616","171","168","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1617","171","525","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1618","171","189","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1619","171","533","0","0","106","0","0","0","98","0","0","0","16/8/2024 04:49:56"
"1620","171","509","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1621","171","506","0","0","44","0","0","0","42","0","0","0","16/8/2024 04:49:56"
"1622","171","116","0","0","16","0","0","0","19","0","0","0","16/8/2024 04:49:56"
"1623","171","142","0","0","32","0","0","0","32","0","0","0","16/8/2024 04:49:56"
"1624","171","524","0","0","178","0","0","0","171","0","0","0","16/8/2024 04:49:56"
"1625","171","192","0","0","26","0","0","0","19","0","0","0","16/8/2024 04:49:56"
"1626","171","175","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1627","171","156","0","0","7","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1628","171","105","0","0","8","0","0","0","115","0","0","0","16/8/2024 04:49:56"
"1629","171","538","0","0","33","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1630","171","177","0","0","10","0","0","0","3","0","0","0","16/8/2024 04:49:56"
"1631","171","527","0","0","70","0","0","0","74","0","0","0","16/8/2024 04:49:56"
"1632","171","125","0","0","132","0","0","0","82","0","0","0","16/8/2024 04:49:56"
"1633","171","501","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1634","171","187","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1635","171","198","0","0","24","0","0","0","15","0","0","0","16/8/2024 04:49:56"
"1636","171","522","0","0","32","0","0","0","23","0","0","0","16/8/2024 04:49:56"
"1637","171","504","0","0","19","0","0","0","18","0","0","0","16/8/2024 04:49:56"
"1638","171","536","0","0","26","0","0","0","32","0","0","0","16/8/2024 04:49:56"
"1639","171","179","0","0","57","0","0","0","49","0","0","0","16/8/2024 04:49:56"
"1640","171","128","0","0","22","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1641","171","193","0","0","11","0","0","0","18","0","0","0","16/8/2024 04:49:56"
"1642","171","196","0","0","304","0","0","0","284","0","0","0","16/8/2024 04:49:56"
"1643","171","544","0","0","14","0","0","0","28","0","0","0","16/8/2024 04:49:56"
"1644","171","126","0","0","24","0","0","0","53","0","0","0","16/8/2024 04:49:56"
"1645","171","180","0","0","90","0","0","0","113","0","0","0","16/8/2024 04:49:56"
"1646","171","155","0","0","12","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1647","171","166","0","0","9","0","0","0","20","0","0","0","16/8/2024 04:49:56"
"1648","171","144","0","0","8","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1649","171","545","0","0","22","0","0","0","28","0","0","0","16/8/2024 04:49:56"
"1650","171","170","0","0","6","0","0","0","5","0","0","0","16/8/2024 04:49:56"
"1651","171","117","0","0","5","0","0","0","7","0","0","0","16/8/2024 04:49:56"
"1652","171","178","0","0","9","0","0","0","6","0","0","0","16/8/2024 04:49:56"
"1653","171","135","0","0","72","0","0","0","108","0","0","0","16/8/2024 04:49:56"
"1654","171","529","0","0","12","0","0","0","9","0","0","0","16/8/2024 04:49:56"
"1655","171","124","0","0","31","0","0","0","33","0","0","0","16/8/2024 04:49:56"
"1656","171","115","0","0","26","0","0","0","36","0","0","0","16/8/2024 04:49:56"
"1657","171","129","0","0","43","0","0","0","49","0","0","0","16/8/2024 04:49:56"
"1658","171","110","0","0","13","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1659","171","107","0","0","13","0","0","0","9","0","0","0","16/8/2024 04:49:56"
"1660","171","182","0","0","104","0","0","0","105","0","0","0","16/8/2024 04:49:56"
"1661","171","540","0","0","3","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1662","171","109","0","0","4","0","0","0","7","0","0","0","16/8/2024 04:49:56"
"1663","171","148","0","0","76","0","0","0","87","0","0","0","16/8/2024 04:49:56"
"1664","171","119","0","0","6","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1665","171","163","0","0","26","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1666","111","564","0","0","65","0","0","0","64","0","0","0","16/8/2024 04:49:56"
"1667","111","537","0","0","70","0","0","0","112","0","0","0","16/8/2024 04:49:56"
"1668","111","197","0","0","132","0","0","0","147","0","0","0","16/8/2024 04:49:56"
"1669","111","502","0","0","179","0","0","0","193","0","0","0","16/8/2024 04:49:56"
"1670","111","154","0","0","168","0","0","0","137","0","0","0","16/8/2024 04:49:56"
"1671","111","139","0","0","191","0","0","0","235","0","0","0","16/8/2024 04:49:56"
"1672","111","505","0","0","63","0","0","0","123","0","0","0","16/8/2024 04:49:56"
"1673","111","176","0","0","174","0","0","0","161","0","0","0","16/8/2024 04:49:56"
"1674","111","548","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1675","111","521","0","0","134","0","0","0","140","0","0","0","16/8/2024 04:49:56"
"1676","111","534","0","0","63","0","0","0","81","0","0","0","16/8/2024 04:49:56"
"1677","111","510","0","0","112","0","0","0","121","0","0","0","16/8/2024 04:49:56"
"1678","111","132","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1679","111","194","0","0","75","0","0","0","75","0","0","0","16/8/2024 04:49:56"
"1680","111","108","0","0","109","0","0","0","123","0","0","0","16/8/2024 04:49:56"
"1681","111","174","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1682","111","528","0","0","40","0","0","0","44","0","0","0","16/8/2024 04:49:56"
"1683","111","113","0","0","39","0","0","0","47","0","0","0","16/8/2024 04:49:56"
"1684","111","511","0","0","46","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1685","111","112","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1686","111","152","0","0","87","0","0","0","90","0","0","0","16/8/2024 04:49:56"
"1687","111","134","0","0","34","0","0","0","23","0","0","0","16/8/2024 04:49:56"
"1688","111","146","0","0","38","0","0","0","38","0","0","0","16/8/2024 04:49:56"
"1689","111","312","0","0","112","0","0","0","113","0","0","0","16/8/2024 04:49:56"
"1690","111","563","0","0","19","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1691","111","114","0","0","33","0","0","0","36","0","0","0","16/8/2024 04:49:56"
"1692","111","523","0","0","160","0","0","0","166","0","0","0","16/8/2024 04:49:56"
"1693","111","149","0","0","201","0","0","0","173","0","0","0","16/8/2024 04:49:56"
"1694","111","513","0","0","55","0","0","0","78","0","0","0","16/8/2024 04:49:56"
"1695","111","195","0","0","47","0","0","0","33","0","0","0","16/8/2024 04:49:56"
"1696","111","503","0","0","72","0","0","0","58","0","0","0","16/8/2024 04:49:56"
"1697","111","140","0","0","61","0","0","0","61","0","0","0","16/8/2024 04:49:56"
"1698","111","184","0","0","49","0","0","0","89","0","0","0","16/8/2024 04:49:56"
"1699","111","120","0","0","125","0","0","0","124","0","0","0","16/8/2024 04:49:56"
"1700","111","169","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1701","111","130","0","0","158","0","0","0","139","0","0","0","16/8/2024 04:49:56"
"1702","111","123","0","0","52","0","0","0","59","0","0","0","16/8/2024 04:49:56"
"1703","111","153","0","0","87","0","0","0","77","0","0","0","16/8/2024 04:49:56"
"1704","111","106","0","0","118","0","0","0","125","0","0","0","16/8/2024 04:49:56"
"1705","111","183","0","0","57","0","0","0","48","0","0","0","16/8/2024 04:49:56"
"1706","111","515","0","0","162","0","0","0","161","0","0","0","16/8/2024 04:49:56"
"1707","111","141","0","0","50","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1708","111","136","0","0","50","0","0","0","51","0","0","0","16/8/2024 04:49:56"
"1709","111","507","0","0","35","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1710","111","131","0","0","44","0","0","0","33","0","0","0","16/8/2024 04:49:56"
"1711","111","150","0","0","31","0","0","0","40","0","0","0","16/8/2024 04:49:56"
"1712","111","137","0","0","36","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1713","111","173","0","0","5","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1714","111","167","0","0","37","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1715","111","508","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1716","111","162","0","0","22","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1717","111","121","0","0","62","0","0","0","51","0","0","0","16/8/2024 04:49:56"
"1718","111","190","0","0","64","0","0","0","64","0","0","0","16/8/2024 04:49:56"
"1719","111","168","0","0","25","0","0","0","34","0","0","0","16/8/2024 04:49:56"
"1720","111","525","0","0","28","0","0","0","44","0","0","0","16/8/2024 04:49:56"
"1721","111","189","0","0","19","0","0","0","24","0","0","0","16/8/2024 04:49:56"
"1722","111","533","0","0","76","0","0","0","91","0","0","0","16/8/2024 04:49:56"
"1723","111","509","0","0","15","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1724","111","506","0","0","41","0","0","0","39","0","0","0","16/8/2024 04:49:56"
"1725","111","116","0","0","7","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1726","111","142","0","0","26","0","0","0","34","0","0","0","16/8/2024 04:49:56"
"1727","111","524","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1728","111","192","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1729","111","175","0","0","34","0","0","0","37","0","0","0","16/8/2024 04:49:56"
"1730","111","156","0","0","14","0","0","0","12","0","0","0","16/8/2024 04:49:56"
"1731","111","105","0","0","59","0","0","0","63","0","0","0","16/8/2024 04:49:56"
"1732","111","538","0","0","29","0","0","0","31","0","0","0","16/8/2024 04:49:56"
"1733","111","177","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1734","111","527","0","0","63","0","0","0","68","0","0","0","16/8/2024 04:49:56"
"1735","111","125","0","0","97","0","0","0","89","0","0","0","16/8/2024 04:49:56"
"1736","111","501","0","0","157","0","0","0","69","0","0","0","16/8/2024 04:49:56"
"1737","111","187","0","0","27","0","0","0","36","0","0","0","16/8/2024 04:49:56"
"1738","111","198","0","0","14","0","0","0","21","0","0","0","16/8/2024 04:49:56"
"1739","111","522","0","0","12","0","0","0","27","0","0","0","16/8/2024 04:49:56"
"1740","111","504","0","0","23","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1741","111","536","0","0","26","0","0","0","35","0","0","0","16/8/2024 04:49:56"
"1742","111","179","0","0","44","0","0","0","52","0","0","0","16/8/2024 04:49:56"
"1743","111","128","0","0","14","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1744","111","193","0","0","12","0","0","0","25","0","0","0","16/8/2024 04:49:56"
"1745","111","196","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1746","111","544","0","0","26","0","0","0","15","0","0","0","16/8/2024 04:49:56"
"1747","111","126","0","0","65","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1748","111","180","0","0","99","0","0","0","71","0","0","0","16/8/2024 04:49:56"
"1749","111","155","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1750","111","166","0","0","10","0","0","0","13","0","0","0","16/8/2024 04:49:56"
"1751","111","144","0","0","20","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1752","111","545","0","0","0","0","0","0","0","0","0","0","16/8/2024 04:49:56"
"1753","111","170","0","0","2","0","0","0","6","0","0","0","16/8/2024 04:49:56"
"1754","111","117","0","0","6","0","0","0","6","0","0","0","16/8/2024 04:49:56"
"1755","111","178","0","0","3","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1756","111","135","0","0","85","0","0","0","91","0","0","0","16/8/2024 04:49:56"
"1757","111","529","0","0","7","0","0","0","5","0","0","0","16/8/2024 04:49:56"
"1758","111","124","0","0","15","0","0","0","31","0","0","0","16/8/2024 04:49:56"
"1759","111","115","0","0","25","0","0","0","21","0","0","0","16/8/2024 04:49:56"
"1760","111","129","0","0","32","0","0","0","46","0","0","0","16/8/2024 04:49:56"
"1761","111","110","0","0","12","0","0","0","16","0","0","0","16/8/2024 04:49:56"
"1762","111","107","0","0","2","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1763","111","182","0","0","78","0","0","0","98","0","0","0","16/8/2024 04:49:56"
"1764","111","540","0","0","10","0","0","0","9","0","0","0","16/8/2024 04:49:56"
"1765","111","109","0","0","8","0","0","0","8","0","0","0","16/8/2024 04:49:56"
"1766","111","148","0","0","80","0","0","0","77","0","0","0","16/8/2024 04:49:56"
"1767","111","119","0","0","9","0","0","0","5","0","0","0","16/8/2024 04:49:56"
"1768","111","163","0","0","42","0","0","0","29","0","0","0","16/8/2024 04:49:56"
"1769","564","537","0","0","4","0","0","0","28","0","0","0","16/8/2024 04:49:56"
"1770","564","197","0","0","35","0","0","0","33","0","0","0","16/8/2024 04:49:56"
"1771","564","502","0","0","46","0","0","0","51","0","0","0","16/8/2024 04:49:56"
"1772","564","154","0","0","1","0","0","0","35","0","0","0","16/8/2024 04:49:56"
"1773","564","139","0","0","3","0","0","0","57","0","0","0","16/8/2024 04:49:56"
"1774","564","505","0","0","20","0","0","0","30","0","0","0","16/8/2024 04:49:56"
"1775","564","176","0","0","45","0","0","0","52","0","0","0","16/8/2024 04:49:56"
"1776","564","548","0","0","47","0","0","0","36","0","0","0","16/8/2024 04:49:56"
"1777","564","521","0","0","47","0","0","0","43","0","0","0","16/8/2024 04:49:56"
"1778","564","534","0","0","23","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1779","564","510","0","0","1","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1780","564","132","0","0","37","0","0","0","54","0","0","0","16/8/2024 04:49:56"
"1781","564","194","0","0","17","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1782","564","108","0","0","32","0","0","0","26","0","0","0","16/8/2024 04:49:56"
"1783","564","174","0","0","13","0","0","0","22","0","0","0","16/8/2024 04:49:56"
"1784","564","528","0","0","12","0","0","0","5","0","0","0","16/8/2024 04:49:56"
"1785","564","113","0","0","17","0","0","0","13","0","0","0","16/8/2024 04:49:56"
"1786","564","511","0","0","7","0","0","0","11","0","0","0","16/8/2024 04:49:56"
"1787","564","112","0","0","11","0","0","0","15","0","0","0","16/8/2024 04:49:56"
"1788","564","152","0","0","23","0","0","0","15","0","0","0","16/8/2024 04:49:56"
